species	Streptococcus_salivarius	Clostridium_disporicum	Monoglobus_pectinilyticus	Eubacterium_siraeum	Gemmiger_formicilis	Faecalibacterium_prausnitzii	Ruthenibacterium_lactatiformans	Subdoligranulum_sp._4_3_54A2FAA	Anaerotruncus_colihominis	Massilioclostridium_coli	Neglecta_timonensis	Clostridium_leptum	Anaeromassilibacillus_sp._Marseille-P3371	Ruminococcus_bicirculans	Ruminococcus_callidus	Clostridium_phoceensis	Flavonifractor_plautii	Intestinimonas_butyriciproducens	Coprococcus_eutactus	Clostridium_sp._L2-50	Eubacterium_rectale	Roseburia_inulinivorans	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Eubacterium_ramulus	Lachnospira_pectinoschiza	Eubacterium_eligens	Anaerostipes_caccae	Anaerostipes_hadrus	Clostridium_sp._SS2/1	Eubacterium_ventriosum	Coprococcus_comes	Sellimonas_intestinalis	Ruminococcus_lactaris	Ruminococcus_faecis	Ruminococcus_torques	Mordavella_sp._Marseille-P3756	Dorea_longicatena	Dorea_formicigenerans	Ruminococcus_gnavus	Blautia_massiliensis	Blautia_obeum	Blautia_sp._Marseille-P3087	Blautia_sp._SF-50	Blautia_sp._Marseille-P2398	Blautia_sp._KLE_1732	Blautia_wexlerae	Blautia_producta	Blautia_sp._Marseille-P3201T	Blautia_hydrogenotrophica	Fusicatenibacter_saccharivorans	Hungatella_hathewayi	Clostridium_symbiosum	Clostridium_citroniae	Clostridium_bolteae	Clostridium_clostridioforme	Bacteroides_pectinophilus	Eisenbergiella_massiliensis	Eubacterium_hallii	Butyrivibrio_crossotus	Intestinibacter_bartlettii	Romboutsia_timonensis	Finegoldia_magna	Alistipes_indistinctus	Alistipes_ihumii	Alistipes_obesi	Alistipes_shahii	Alistipes_finegoldii	Alistipes_putredinis	Odoribacter_splanchnicus	Butyricimonas_sp._Marseille-P4593	Parabacteroides_distasonis	Parabacteroides_merdae	Prevotellamassilia_timonensis	Paraprevotella_clara	Prevotella_corporis	Prevotella_copri	Prevotella_stercorea	Prevotella_sp._Marseille-P4119	Prevotella_lascolaii	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_vulgatus	Bacteroides_sp._4_3_47FAA	Bacteroides_massiliensis	Bacteroides_cellulosilyticus	Bacteroides_intestinalis	Bacteroides_xylanisolvens	Bacteroides_sp._3_1_13	Bacteroides_ovatus	Bacteroides_sp._HMSC073E02	Bacteroides_caccae	Bacteroides_finegoldii	Bacteroides_faecis	Bacteroides_thetaiotaomicron	Bacteroides_fragilis	Bacteroides_salyersiae	Bacteroides_eggerthii	Bacteroides_stercoris	Bacteroides_uniformis	Bacteroides_sp._D20	Barnesiella_intestinihominis	Bilophila_wadsworthia	Clostridium_glycyrrhizinilyticum	Escherichia_coli	Sutterella_wadsworthensis	Akkermansia_muciniphila	Collinsella_bouchesdurhonensis	Collinsella_aerofaciens	Collinsella_sp._4_8_47FAA	Collinsella_sp._TF06-26	Senegalimassilia_anaerobia	Gordonibacter_urolithinfaciens	Gordonibacter_pamelaeae	Eggerthella_lenta	Adlercreutzia_equolifaciens	Bifidobacterium_bifidum	Bifidobacterium_catenulatum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_kashiwanohense	Bifidobacterium_adolescentis	Bifidobacterium_breve	Bifidobacterium_longum	Bifidobacterium_animalis	Lactococcus_lactis	Megasphaera_massiliensis	Dialister_invisus	Phascolarctobacterium_succinatutens	Turicibacter_sanguinis	bacterium_LF-3	Coprobacillus_sp._8_1_38FAA	Coprobacillus_sp._29_1	Massiliomicrobiota_timonensis	Catenibacterium_mitsuokai	Clostridium_spiroforme	Eubacterium_sp._3_1_31	Faecalitalea_cylindroides	Holdemanella_biformis	Streptococcus_thermophilus	Lactobacillus_ruminis
Neglecta_timonensis	0.39857	0.23296	0.17684999999999998	0.18461000000000002	0.21614999999999998	0.25732	0.16806000000000001	0.16164	0.15466000000000002	0.09322	0.0	0.08566	0.05915000000000001	0.1278	0.14866000000000001	0.18584	0.17576	0.15338	0.35373000000000004	0.35618000000000005	0.33673000000000003	0.37916000000000005	0.36961000000000005	0.35797000000000007	0.35797000000000007	0.37294000000000005	0.36056000000000005	0.36068000000000006	0.36265000000000003	0.35915	0.35644000000000003	0.33215000000000006	0.36074000000000006	0.3508200000000001	0.37087000000000003	0.36954000000000004	0.36852000000000007	0.3809700000000001	0.3801100000000001	0.38256000000000007	0.32211	0.36653	0.36971000000000004	0.37813	0.37654000000000004	0.37494000000000005	0.37509000000000003	0.37609000000000004	0.33647000000000005	0.34407000000000004	0.32621000000000006	0.32508000000000004	0.35017000000000004	0.35546000000000005	0.34258000000000005	0.34038000000000007	0.3341800000000001	0.3547700000000001	0.32506999999999997	0.34962	0.34208	0.30522	0.32713	0.25764	0.44076999999999994	0.44278	0.4273099999999999	0.43420999999999993	0.43420999999999993	0.4165499999999999	0.45407999999999993	0.4742199999999999	0.47052999999999995	0.47839999999999994	0.65981	0.5322600000000001	0.55538	0.56098	0.60753	0.60167	0.5639	0.52514	0.54674	0.54881	0.5491	0.546	0.52714	0.51485	0.52902	0.52805	0.56079	0.55739	0.52245	0.5335	0.52285	0.52285	0.5104599999999999	0.53543	0.5041699999999999	0.52774	0.50784	0.50746	0.4517	0.3850599999999999	0.61813	0.43409999999999993	0.47168999999999994	0.35540999999999995	0.41141	0.42164999999999997	0.42219999999999996	0.42219999999999996	0.44281	0.44305	0.43718999999999997	0.41395	0.39829	0.36716999999999994	0.38802	0.38682999999999995	0.38051999999999997	0.37483999999999995	0.36788999999999994	0.36788999999999994	0.35757999999999995	0.51287	0.36972999999999995	0.40262999999999993	0.38420999999999994	0.37612	0.45206999999999997	0.45023	0.48173	0.4944	0.49599	0.40648	0.48083	0.50478	0.5011300000000001	0.32552	0.32549999999999996
Clostridium_leptum	0.41251000000000004	0.2469	0.19078999999999996	0.19855	0.23009	0.27126	0.182	0.17557999999999999	0.1686	0.10716	0.08566	0.0	0.07309	0.14173999999999998	0.1626	0.19977999999999999	0.18969999999999998	0.16731999999999997	0.36767	0.37012	0.35067000000000004	0.3931	0.38355	0.37191	0.37191	0.38688	0.3745	0.37462	0.37659000000000004	0.37309000000000003	0.37038	0.34609	0.37468000000000007	0.36476000000000003	0.38481000000000004	0.38348000000000004	0.3824600000000001	0.39491000000000004	0.39405000000000007	0.3965	0.33605	0.38047000000000003	0.38365	0.39207	0.39048	0.38888	0.38903	0.39003	0.35041	0.35801	0.34015000000000006	0.33902000000000004	0.36411000000000004	0.36940000000000006	0.35652000000000006	0.3543200000000001	0.34812000000000004	0.36871000000000004	0.33901	0.36356	0.35602	0.31916	0.34107	0.27158	0.45471	0.45671999999999996	0.44125	0.44815	0.44815	0.43049	0.46801999999999994	0.4881599999999999	0.48446999999999996	0.49233999999999994	0.67375	0.5462	0.56932	0.57492	0.6214700000000001	0.61561	0.5778399999999999	0.53908	0.5606800000000001	0.5627500000000001	0.56304	0.55994	0.54108	0.5287900000000001	0.54296	0.54199	0.57473	0.57133	0.53639	0.54744	0.53679	0.53679	0.5244	0.54937	0.51811	0.5416799999999999	0.52178	0.5214000000000001	0.46564	0.3989999999999999	0.63207	0.44803999999999994	0.48562999999999995	0.36934999999999996	0.42535	0.43559	0.43613999999999997	0.43613999999999997	0.45675	0.45699	0.45113	0.42789	0.41223	0.38110999999999995	0.40196	0.40076999999999996	0.39446	0.38877999999999996	0.38182999999999995	0.38182999999999995	0.37151999999999996	0.52681	0.38366999999999996	0.41656999999999994	0.39814999999999995	0.39006	0.46601	0.46417	0.49567	0.50834	0.50993	0.42042	0.49477000000000004	0.5187200000000001	0.51507	0.33946	0.33943999999999996
Anaeromassilibacillus_sp._Marseille-P3371	0.36604000000000003	0.20043	0.14432	0.15208000000000002	0.18361999999999998	0.22479	0.13553	0.12911	0.12213	0.06069	0.05915000000000001	0.07309	0.0	0.09527000000000001	0.11613000000000001	0.15331	0.14323	0.12085	0.32120000000000004	0.32365000000000005	0.30419999999999997	0.34663000000000005	0.3370800000000001	0.32544000000000006	0.32544000000000006	0.34041000000000005	0.32803000000000004	0.32815000000000005	0.3301200000000001	0.32662000000000013	0.3239100000000001	0.29962	0.3282100000000001	0.31829	0.3383400000000001	0.33701000000000003	0.33599	0.3484400000000001	0.34758000000000006	0.35003000000000006	0.28958	0.3340000000000001	0.3371800000000001	0.3456000000000001	0.3440100000000001	0.3424100000000001	0.3425600000000001	0.3435600000000001	0.30394	0.31154000000000004	0.29368	0.29255	0.31764000000000003	0.32293000000000005	0.31005	0.30785	0.30165	0.32224	0.29254	0.31709000000000004	0.30955	0.27269000000000004	0.2946	0.22511000000000003	0.40824	0.41025000000000006	0.39477999999999996	0.40168	0.40168	0.38402	0.42155000000000004	0.44168999999999997	0.438	0.44587	0.6272800000000001	0.49973	0.52285	0.5284500000000001	0.575	0.5691400000000001	0.53137	0.49261	0.5142100000000001	0.5162800000000001	0.5165700000000001	0.5134700000000001	0.49461	0.48231999999999997	0.49649	0.49552	0.5282600000000001	0.5248600000000001	0.48991999999999997	0.50097	0.49032	0.49032	0.47793	0.5029	0.47164	0.49521	0.47531	0.47493	0.41917	0.35253	0.5856	0.40157	0.43916	0.32288	0.37888000000000005	0.38912	0.38967	0.38967	0.41028000000000003	0.41052000000000005	0.40466	0.38142000000000004	0.36576000000000003	0.33464	0.35549	0.3543	0.34799	0.34231	0.33536	0.33536	0.32505	0.48034	0.3372	0.3701	0.35168	0.34359000000000006	0.41954	0.41770000000000007	0.44920000000000004	0.46187000000000006	0.46346000000000004	0.37395000000000006	0.44830000000000003	0.47225000000000006	0.4686000000000001	0.29299000000000003	0.29297
Ruminococcus_bicirculans	0.35129	0.18568	0.12957	0.13733	0.18305	0.22422	0.13496	0.12854	0.12156	0.08578	0.1278	0.14173999999999998	0.09527000000000001	0.0	0.07318	0.13856	0.12847999999999998	0.1061	0.30644999999999994	0.30889999999999995	0.28945	0.33188000000000006	0.32233000000000006	0.31069	0.31069	0.32566000000000006	0.31328	0.3134	0.31537000000000004	0.31187000000000004	0.30916	0.28487	0.31346	0.30354	0.32359000000000004	0.32226	0.32124	0.33369000000000004	0.33283	0.33528	0.27483	0.31925000000000003	0.32243000000000005	0.3308500000000001	0.3292600000000001	0.3276600000000001	0.3278100000000001	0.3288100000000001	0.28919	0.29679	0.27893	0.2778	0.30289	0.30817999999999995	0.29529999999999995	0.29309999999999997	0.2869	0.30749	0.27779000000000004	0.30234	0.2948	0.25794	0.27985	0.21036	0.39348999999999995	0.3955	0.38003	0.38692999999999994	0.38692999999999994	0.36927	0.4068	0.42694	0.42325	0.43112	0.6125300000000001	0.48497999999999997	0.5081	0.5137	0.56025	0.55439	0.5166200000000001	0.47786	0.49945999999999996	0.50153	0.50182	0.49872	0.47985999999999995	0.46757	0.48174	0.48077	0.51351	0.51011	0.47517	0.48622	0.47557	0.47557	0.46318	0.48815	0.45689	0.48046	0.46055999999999997	0.46018	0.40442	0.33778	0.5708500000000001	0.38682	0.42440999999999995	0.30813	0.36413	0.37437000000000004	0.37492000000000003	0.37492000000000003	0.39553000000000005	0.39577	0.38991000000000003	0.36667	0.35101000000000004	0.31989	0.34074	0.33955	0.33324	0.32756	0.32061	0.32061	0.3103	0.46558999999999995	0.32244999999999996	0.35535	0.33693	0.32884	0.40479	0.40295000000000003	0.43445	0.44712	0.44871	0.3592	0.43355	0.4575	0.4538500000000001	0.27824	0.27821999999999997
Ruminococcus_callidus	0.37215	0.20654	0.15043	0.15819	0.20391	0.24508000000000002	0.15582000000000001	0.1494	0.14242	0.10664	0.14866000000000001	0.1626	0.11613000000000001	0.07318	0.0	0.15942	0.14934	0.12696	0.32731000000000005	0.32976000000000005	0.31031	0.35274000000000005	0.34319000000000005	0.33155000000000007	0.33155000000000007	0.34652000000000005	0.33414000000000005	0.33426000000000006	0.3362300000000001	0.3327300000000001	0.3300200000000001	0.30573	0.33432000000000006	0.3244000000000001	0.3444500000000001	0.3431200000000001	0.34210000000000007	0.3545500000000001	0.3536900000000001	0.3561400000000001	0.29569	0.3401100000000001	0.34329000000000004	0.3517100000000001	0.3501200000000001	0.3485200000000001	0.3486700000000001	0.3496700000000001	0.31005	0.31765000000000004	0.29979	0.29866	0.3237500000000001	0.32904000000000005	0.31616	0.31396	0.30776	0.3283500000000001	0.29865	0.32320000000000004	0.31566000000000005	0.27880000000000005	0.30071	0.23122000000000004	0.41435000000000005	0.41636	0.40089	0.40778999999999993	0.40778999999999993	0.39013000000000003	0.42766	0.4478	0.44411	0.45198	0.63339	0.5058400000000001	0.5289600000000001	0.53456	0.58111	0.5752499999999999	0.5374800000000001	0.49872	0.5203200000000001	0.5223900000000001	0.5226800000000001	0.51958	0.50072	0.48843000000000003	0.5026	0.50163	0.5343700000000001	0.53097	0.49602999999999997	0.50708	0.49643	0.49643	0.48403999999999997	0.50901	0.47775	0.50132	0.48141999999999996	0.48103999999999997	0.42528	0.35864	0.5917100000000001	0.40768	0.44527	0.32899	0.38499000000000005	0.39523	0.39578	0.39578	0.41639000000000004	0.41663000000000006	0.41077	0.38753000000000004	0.37187000000000003	0.34075	0.36160000000000003	0.36041	0.35409999999999997	0.34842	0.34147	0.34147	0.33116	0.48645	0.34331	0.37621	0.35779	0.34970000000000007	0.42565000000000003	0.4238100000000001	0.45531000000000005	0.46798000000000006	0.46957000000000004	0.38006000000000006	0.4544100000000001	0.4783600000000001	0.4747100000000001	0.29910000000000003	0.29908
Clostridium_phoceensis	0.32105000000000006	0.15544	0.09933	0.15755	0.24109000000000003	0.28226000000000007	0.193	0.18658	0.1796	0.14382	0.18584	0.19977999999999999	0.15331	0.13856	0.15942	0.0	0.01348	0.03356	0.27621	0.27866	0.25921	0.30164	0.29209	0.28045000000000003	0.28045000000000003	0.29541999999999996	0.28304	0.28316	0.28513000000000005	0.28163000000000005	0.27892000000000006	0.25463	0.28322	0.27330000000000004	0.29334999999999994	0.29201999999999995	0.291	0.30345	0.30258999999999997	0.30504	0.24459000000000003	0.28901	0.29219	0.30061	0.29902	0.29742	0.29757	0.29857	0.25895	0.26655	0.24869000000000002	0.24756	0.27265	0.27794	0.26506	0.26286000000000004	0.25666	0.27725	0.24755000000000005	0.2721	0.26456	0.2277	0.24961	0.18012	0.36325	0.36526	0.34979	0.35669	0.35669	0.33903	0.37656	0.3967	0.39301	0.40088	0.58229	0.45474000000000003	0.47786	0.48346	0.5300100000000001	0.5241500000000001	0.48638	0.44762	0.46921999999999997	0.47129	0.47158	0.46848	0.44962	0.43733	0.4515	0.45053000000000004	0.48327	0.47986999999999996	0.44493	0.45598	0.44533	0.44533	0.43294	0.45791000000000004	0.42665000000000003	0.45022	0.43032	0.42994	0.37418	0.30754000000000004	0.54061	0.35658	0.39416999999999996	0.27789	0.33389	0.34413	0.34468	0.34468	0.36529	0.36553	0.35967000000000005	0.33643	0.32077	0.28965	0.3105	0.30931000000000003	0.303	0.29732000000000003	0.29037	0.29037	0.28006000000000003	0.43535	0.29221	0.32511	0.30668999999999996	0.29860000000000003	0.37455000000000005	0.37271000000000004	0.40421000000000007	0.41688000000000003	0.41847000000000006	0.3289600000000001	0.40331000000000006	0.4272600000000001	0.42361000000000004	0.248	0.24798
Flavonifractor_plautii	0.31096999999999997	0.14536000000000002	0.08925	0.14747	0.23101000000000002	0.27218000000000003	0.18292	0.1765	0.16952	0.13374	0.17576	0.18969999999999998	0.14323	0.12847999999999998	0.14934	0.01348	0.0	0.023479999999999997	0.26613	0.26858	0.24913000000000002	0.29156	0.28201000000000004	0.27037	0.27037	0.28534	0.27296	0.27308	0.27505	0.27155000000000007	0.26884	0.24455000000000005	0.27314000000000005	0.26322	0.28327	0.28194	0.28092	0.29336999999999996	0.29251	0.29496	0.23451	0.27893	0.28211	0.29053	0.28894000000000003	0.28734000000000004	0.28749	0.28849	0.24887000000000004	0.25647000000000003	0.23861000000000004	0.23748000000000002	0.26257	0.26786	0.25498	0.25278	0.24658000000000002	0.26717	0.23747000000000001	0.26202000000000003	0.25448000000000004	0.21762000000000004	0.23953000000000002	0.17004000000000002	0.35317000000000004	0.35518	0.33971	0.34661	0.34661	0.32895	0.36648000000000003	0.38662	0.38293	0.3908	0.5722100000000001	0.44466000000000006	0.46778000000000003	0.47338	0.5199300000000001	0.51407	0.4763	0.43754000000000004	0.45914	0.46121	0.4615	0.4584	0.43954	0.42725	0.44142000000000003	0.44045	0.47319	0.46979	0.43485	0.4459	0.43525	0.43525	0.42286	0.44783	0.41657	0.44014000000000003	0.42024	0.41986	0.3641	0.29746000000000006	0.5305300000000001	0.34650000000000003	0.38409	0.26781000000000005	0.32381	0.33404999999999996	0.33459999999999995	0.33459999999999995	0.35521	0.35545000000000004	0.34959	0.32635	0.31069	0.27957	0.30042	0.29923	0.29292	0.28724	0.28029	0.28029	0.26998	0.42527	0.28213	0.31503	0.29661	0.28852000000000005	0.36447000000000007	0.36263000000000006	0.39413000000000004	0.40680000000000005	0.40839000000000003	0.31888000000000005	0.3932300000000001	0.4171800000000001	0.41353000000000006	0.23792	0.2379
Intestinimonas_butyriciproducens	0.28859	0.12298	0.06687	0.12508999999999998	0.20863	0.24980000000000002	0.16054	0.15411999999999998	0.14714	0.11136	0.15338	0.16731999999999997	0.12085	0.1061	0.12696	0.03356	0.023479999999999997	0.0	0.24374999999999997	0.24619999999999997	0.22675	0.26918	0.25963	0.24799	0.24799	0.26295999999999997	0.25057999999999997	0.2507	0.25267	0.24917	0.24646	0.22217000000000003	0.25076000000000004	0.24084	0.26089	0.25956	0.25854	0.27099	0.27013	0.27258	0.21212999999999999	0.25655	0.25973	0.26815	0.26656	0.26496000000000003	0.26511	0.26611	0.22649000000000002	0.23409000000000002	0.21623000000000003	0.2151	0.24019000000000001	0.24547999999999998	0.23259999999999997	0.2304	0.22419999999999995	0.24479	0.21509	0.23964000000000002	0.23210000000000003	0.19524000000000002	0.21715	0.14766	0.33079000000000003	0.3328	0.31733	0.32422999999999996	0.32422999999999996	0.30657	0.3441	0.36424	0.36055	0.36841999999999997	0.54983	0.42228000000000004	0.4454	0.451	0.49755	0.49168999999999996	0.45392	0.41516000000000003	0.43676	0.43883	0.43912	0.43601999999999996	0.41716	0.40487	0.41904	0.41807	0.45081	0.44741	0.41247	0.42352	0.41287	0.41287	0.40048	0.42545	0.39419	0.41776	0.39786	0.39748	0.34171999999999997	0.27508000000000005	0.50815	0.32412	0.36171	0.24543000000000004	0.30143	0.31166999999999995	0.31221999999999994	0.31221999999999994	0.33282999999999996	0.33307	0.32721	0.30396999999999996	0.28831	0.25719	0.27804	0.27685	0.27054	0.26486	0.25791	0.25791	0.24760000000000001	0.40288999999999997	0.25975	0.29264999999999997	0.27423	0.26614000000000004	0.34209000000000006	0.34025000000000005	0.37175	0.38442000000000004	0.38601	0.29650000000000004	0.37085	0.39480000000000004	0.3911500000000001	0.21553999999999998	0.21552
Coprococcus_eutactus	0.3127	0.16597	0.18263999999999997	0.32544000000000006	0.40898000000000007	0.45015000000000005	0.36089000000000004	0.35447	0.34749	0.31171	0.35373000000000004	0.36767	0.32120000000000004	0.30644999999999994	0.32731000000000005	0.27621	0.26613	0.24374999999999997	0.0	0.04523	0.06984	0.11227000000000001	0.10272	0.09108	0.09108	0.10605	0.09367	0.09379	0.11361999999999998	0.11011999999999998	0.10740999999999999	0.08311999999999999	0.11170999999999999	0.10178999999999999	0.12183999999999999	0.12050999999999999	0.11948999999999999	0.13194	0.13108	0.13353	0.07307999999999999	0.13491999999999998	0.1381	0.14652	0.14493	0.14333	0.14348	0.14448	0.10486000000000001	0.11246	0.0946	0.09347000000000001	0.11856000000000001	0.12385000000000002	0.11097000000000001	0.10877	0.10257000000000002	0.12316	0.10450000000000001	0.12905	0.13173	0.09869	0.12059999999999998	0.10041	0.3549	0.35691	0.34143999999999997	0.34834	0.34834	0.33068	0.36821	0.38835	0.38466	0.39253	0.57394	0.44639	0.46951	0.47511	0.52166	0.5158	0.47803	0.43927	0.46086999999999995	0.46293999999999996	0.46323	0.46013	0.44127	0.42898	0.44315	0.44218	0.47492	0.47152	0.43657999999999997	0.44763	0.43698	0.43698	0.42458999999999997	0.44956	0.4183	0.44187	0.42196999999999996	0.42158999999999996	0.36583	0.29919	0.5322600000000001	0.34823	0.38581999999999994	0.26954	0.32554	0.33577999999999997	0.33632999999999996	0.33632999999999996	0.35694	0.35718	0.35132	0.32808	0.31242	0.2813	0.30215	0.30096	0.29464999999999997	0.28897	0.28202	0.28202	0.27171	0.42699999999999994	0.28385999999999995	0.31676	0.29834	0.29025	0.3662	0.36436	0.39586000000000005	0.40853	0.41012000000000004	0.32061000000000006	0.3949600000000001	0.4189100000000001	0.4152600000000001	0.23964999999999997	0.23962999999999998
Clostridium_sp._L2-50	0.31515000000000004	0.16842000000000001	0.18508999999999998	0.32789000000000007	0.41143	0.45260000000000006	0.36334000000000005	0.35692	0.34994000000000003	0.31416	0.35618000000000005	0.37012	0.32365000000000005	0.30889999999999995	0.32976000000000005	0.27866	0.26858	0.24619999999999997	0.04523	0.0	0.07229000000000001	0.11472000000000002	0.10516999999999999	0.09353	0.09353	0.1085	0.09612000000000001	0.09623999999999999	0.11606999999999999	0.11256999999999999	0.10985999999999999	0.08557	0.11415999999999998	0.10423999999999999	0.12428999999999998	0.12295999999999999	0.12193999999999999	0.13439	0.13353	0.13598000000000002	0.07553	0.13737	0.14054999999999998	0.14897000000000002	0.14738	0.14578	0.14593	0.14693	0.10731	0.11491	0.09705	0.09592	0.12101	0.1263	0.11341999999999999	0.11122000000000001	0.10502	0.12561	0.10694999999999999	0.13149999999999998	0.13418	0.10113999999999998	0.12304999999999999	0.10285999999999998	0.35735	0.35936	0.34389	0.35079	0.35079	0.33313	0.37066	0.3908	0.38711	0.39498	0.57639	0.44884	0.47196	0.47756	0.5241100000000001	0.5182500000000001	0.48048	0.44172	0.46331999999999995	0.46538999999999997	0.46568	0.46258	0.44372	0.43143	0.4456	0.44463	0.47737	0.47397	0.43903	0.45008	0.43943	0.43943	0.42704	0.45201	0.42075	0.44432	0.42441999999999996	0.42404	0.36828	0.30164	0.53471	0.35068	0.38826999999999995	0.27199	0.32799	0.33823	0.33877999999999997	0.33877999999999997	0.35939	0.35963	0.35377000000000003	0.33053	0.31487	0.28375	0.3046	0.30341	0.2971	0.29142	0.28447	0.28447	0.27416	0.42945	0.28631	0.31921	0.30078999999999995	0.2927	0.36865000000000003	0.36681	0.39831000000000005	0.41098	0.41257000000000005	0.32306	0.39741000000000004	0.42136000000000007	0.41771	0.24209999999999998	0.24208
Eubacterium_rectale	0.29569999999999996	0.14897	0.16564	0.30844	0.39198000000000005	0.43315000000000003	0.34389000000000003	0.33747000000000005	0.33049000000000006	0.29470999999999997	0.33673000000000003	0.35067000000000004	0.30419999999999997	0.28945	0.31031	0.25921	0.24913000000000002	0.22675	0.06984	0.07229000000000001	0.0	0.043530000000000006	0.033979999999999996	0.02234	0.02234	0.048870000000000004	0.06013	0.06025	0.09661999999999998	0.09312	0.09040999999999999	0.06612	0.09470999999999999	0.08478999999999999	0.10483999999999999	0.10351	0.10248999999999998	0.11493999999999999	0.11407999999999999	0.11653	0.056080000000000005	0.11792000000000001	0.1211	0.12952	0.12793	0.12633	0.12647999999999998	0.12747999999999998	0.08786000000000001	0.09546	0.0776	0.07647000000000001	0.10156000000000001	0.10685	0.09397	0.09177000000000002	0.08557000000000001	0.10616000000000002	0.0875	0.11205	0.11473	0.08169000000000001	0.1036	0.08341	0.33790000000000003	0.33991	0.32444	0.33133999999999997	0.33133999999999997	0.31368	0.35121	0.37135	0.36766	0.37553	0.5569400000000001	0.42939000000000005	0.45251	0.45811	0.50466	0.49879999999999997	0.46103	0.42227000000000003	0.44387	0.44594	0.44623	0.44312999999999997	0.42427	0.41198	0.42615000000000003	0.42518	0.45792	0.45452	0.41958	0.43063	0.41998	0.41998	0.40759	0.43256	0.4013	0.42487	0.40497	0.40459	0.34883	0.28219000000000005	0.51526	0.33123	0.36882	0.25254000000000004	0.30854	0.31877999999999995	0.31932999999999995	0.31932999999999995	0.33993999999999996	0.34018	0.33432	0.31107999999999997	0.29542	0.2643	0.28515	0.28396	0.27765	0.27197	0.26502	0.26502	0.25471	0.41	0.26686	0.29975999999999997	0.28134	0.27325000000000005	0.34920000000000007	0.34736000000000006	0.37886000000000003	0.39153000000000004	0.39312	0.30361000000000005	0.3779600000000001	0.4019100000000001	0.39826000000000006	0.22265	0.22263
Roseburia_inulinivorans	0.33813000000000004	0.19140000000000001	0.20806999999999998	0.35087000000000007	0.4344100000000001	0.47558000000000006	0.38632000000000005	0.3799	0.37292000000000003	0.33714000000000005	0.37916000000000005	0.3931	0.34663000000000005	0.33188000000000006	0.35274000000000005	0.30164	0.29156	0.26918	0.11227000000000001	0.11472000000000002	0.043530000000000006	0.0	0.06275	0.05111	0.05111	0.0913	0.10256000000000001	0.10268000000000001	0.13905000000000003	0.13555000000000003	0.13284	0.10855000000000001	0.13714000000000004	0.12722	0.14727	0.14594000000000001	0.14492000000000002	0.15737	0.15651	0.15896000000000002	0.09851	0.16035000000000002	0.16353000000000004	0.17195000000000002	0.17036000000000004	0.16876000000000002	0.16891000000000003	0.16991000000000003	0.13029000000000002	0.13789	0.12003000000000001	0.11890000000000002	0.14399	0.14928	0.13640000000000002	0.1342	0.128	0.14859	0.12993000000000002	0.15448	0.15716000000000002	0.12412000000000001	0.14603	0.12584	0.38033	0.38233999999999996	0.36687	0.37377	0.37377	0.35611	0.39364	0.41378	0.41009	0.41796	0.5993700000000001	0.47182	0.49494	0.50054	0.5470900000000001	0.5412300000000001	0.50346	0.4647	0.48629999999999995	0.48836999999999997	0.48866	0.48556	0.4667	0.45441	0.46858	0.46761	0.50035	0.49694999999999995	0.46201	0.47306	0.46241	0.46241	0.45002	0.47499	0.44373	0.4673	0.44739999999999996	0.44702	0.39126	0.32462	0.55769	0.37366	0.41124999999999995	0.29497	0.35097	0.36121000000000003	0.36176	0.36176	0.38237000000000004	0.38261	0.37675000000000003	0.35351	0.33785	0.30673	0.32758	0.32639	0.32008	0.3144	0.30745	0.30745	0.29714	0.45243	0.30929	0.34219	0.32376999999999995	0.31568	0.39163000000000003	0.38979	0.42129000000000005	0.43396	0.43555000000000005	0.34604000000000007	0.42039000000000004	0.44434000000000007	0.44069	0.26508	0.26505999999999996
